,cmip,gcm_original,gcm,scenario,rgi_reg,end_year,bias_correction,perc_area_missing,fpath,exp,historical_future_option,oggm_version
CMIP6:2300:IPSL-CM6A-LR:ssp126:RGI18,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp126,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp534-over:RGI18,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp534-over,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp585:RGI18,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp585,RGI18,2300,2000-2019,4.475809540532329e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI18/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp534-over:RGI10,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp534-over,RGI10,2300,2000-2019,0.038652294080083784,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp534-over:RGI10,CMIP6,CanESM5,CANESM5,ssp534-over,RGI10,2300,2000-2019,0.036495908177876735,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_CanESM5_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp585:RGI10,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp585,RGI10,2300,2000-2019,0.0364809707346442,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp126:RGI10,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp126,RGI10,2300,2000-2019,0.03714983624827856,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp534-over:RGI10,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp534-over,RGI10,2300,2000-2019,0.036527027851277837,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp126:RGI10,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp126,RGI10,2300,2000-2019,0.036527857709235195,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp585:RGI10,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp585,RGI10,2300,2000-2019,0.0364809707346442,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp126:RGI10,CMIP6,CanESM5,CANESM5,ssp126,RGI10,2300,2000-2019,0.036495908177876735,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp585:RGI10,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp585,RGI10,2300,2000-2019,0.0364809707346442,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp534-over:RGI10,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI10,2300,2000-2019,0.036527857709235195,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp126:RGI10,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp126,RGI10,2300,2000-2019,0.036527857709235195,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp585:RGI10,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp585,RGI10,2300,2000-2019,0.0364809707346442,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp585:RGI10,CMIP6,CanESM5,CANESM5,ssp585,RGI10,2300,2000-2019,0.0364809707346442,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp585:RGI10,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp585,RGI10,2300,2000-2019,0.0364809707346442,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp126:RGI10,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp126,RGI10,2300,2000-2019,0.0364809707346442,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp126:RGI10,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp126,RGI10,2300,2000-2019,0.036495908177876735,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI10/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp126:RGI09,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp126,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp585:RGI09,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp585,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp126:RGI09,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp126,RGI09,2300,2000-2019,0.00042125074624551283,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp585:RGI09,CMIP6,CanESM5,CANESM5,ssp585,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp534-over:RGI09,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp534-over,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp126:RGI09,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp126,RGI09,2300,2000-2019,0.0004046588979601331,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp585:RGI09,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp585,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp534-over:RGI09,CMIP6,CanESM5,CANESM5,ssp534-over,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_CanESM5_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp585:RGI09,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp585,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp126:RGI09,CMIP6,CanESM5,CANESM5,ssp126,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp585:RGI09,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp585,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp534-over:RGI09,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI09,2300,2000-2019,0.00042125074624551283,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp126:RGI09,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp126,RGI09,2300,2000-2019,0.0006801107156979043,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp534-over:RGI09,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp534-over,RGI09,2300,2000-2019,0.0006885229378425945,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp126:RGI09,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp126,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp585:RGI09,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp585,RGI09,2300,2000-2019,0.0003826979585824049,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI09/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp126:RGI03,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp126,RGI03,2300,2000-2019,8.584287783153299e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp534-over:RGI03,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI03,2300,2000-2019,0.00011376583543272432,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp534-over:RGI03,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp534-over,RGI03,2300,2000-2019,0.00019004735980967562,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp585:RGI03,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp585,RGI03,2300,2000-2019,6.11165518330675e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp585:RGI03,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp585,RGI03,2300,2000-2019,8.584287783153299e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp126:RGI03,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp126,RGI03,2300,2000-2019,0.00017355997121585462,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp126:RGI03,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp126,RGI03,2300,2000-2019,0.0002638553002083272,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp126:RGI03,CMIP6,CanESM5,CANESM5,ssp126,RGI03,2300,2000-2019,0.00018674607657709862,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp534-over:RGI03,CMIP6,CanESM5,CANESM5,ssp534-over,RGI03,2300,2000-2019,0.00018674607657709862,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_CanESM5_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp585:RGI03,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp585,RGI03,2300,2000-2019,0.0006169689268951472,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp534-over:RGI03,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp534-over,RGI03,2300,2000-2019,0.00016363709394905988,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp126:RGI03,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp126,RGI03,2300,2000-2019,0.00012035888811334631,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp585:RGI03,CMIP6,CanESM5,CANESM5,ssp585,RGI03,2300,2000-2019,6.618739898858197e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp585:RGI03,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp585,RGI03,2300,2000-2019,7.394113338209847e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp126:RGI03,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp126,RGI03,2300,2000-2019,0.00013559997093348552,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp585:RGI03,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp585,RGI03,2300,2000-2019,8.684182520738481e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI03/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp585:RGI04,CMIP6,CanESM5,CANESM5,ssp585,RGI04,2300,2000-2019,5.676450444367507e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp585:RGI04,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp585,RGI04,2300,2000-2019,7.637895190762486e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp585:RGI04,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp585,RGI04,2300,2000-2019,6.730543568677028e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp126:RGI04,CMIP6,CanESM5,CANESM5,ssp126,RGI04,2300,2000-2019,5.830529021702774e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp534-over:RGI04,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp534-over,RGI04,2300,2000-2019,6.730543568677028e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp126:RGI04,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp126,RGI04,2300,2000-2019,0.0024675317306487336,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-ESM1-5:ssp126:RGI04,CMIP6,ACCESS-ESM1-5,ACCESS-ESM1-5,ssp126,RGI04,2300,2000-2019,9.225149106486102e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_ACCESS-ESM1-5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:ACCESS-CM2:ssp126:RGI04,CMIP6,ACCESS-CM2,ACCESS-CM2,ssp126,RGI04,2300,2000-2019,7.312618194165811e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp534-over:RGI04,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp534-over,RGI04,2300,2000-2019,0.0001187872460503791,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CESM2-WACCM:ssp126:RGI04,CMIP6,CESM2-WACCM,CESM2-WACCM,ssp126,RGI04,2300,2000-2019,6.728097876973294e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:CANESM5:ssp534-over:RGI04,CMIP6,CanESM5,CANESM5,ssp534-over,RGI04,2300,2000-2019,5.676450444367507e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_CanESM5_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:IPSL-CM6A-LR:ssp585:RGI04,CMIP6,IPSL-CM6A-LR,IPSL-CM6A-LR,ssp585,RGI04,2300,2000-2019,6.730543568677028e-05,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
CMIP6:2300:MRI-ESM2-0:ssp534-over:RGI04,CMIP6,MRI-ESM2-0,MRI-ESM2-0,ssp534-over,RGI04,2300,2000-2019,0.001647124448631034,/home/www/oggm/oggm-standard-projections/oggm_v16/2023.3/CMIP6/2300/RGI04/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
